State,Year,Month,Value,1-Month % Change
Arkansas,2002,08,5.4,0.0
Arkansas,2002,09,5.4,0.0
Arkansas,2002,10,5.4,0.0
Arkansas,2002,11,5.4,0.0
Arkansas,2002,12,5.5,1.9
Arkansas,2003,01,5.6,1.8
Arkansas,2003,02,5.7,1.8
Arkansas,2003,03,5.8,1.8
Arkansas,2003,04,5.9,1.7
Arkansas,2003,05,6.0,1.7
Arkansas,2003,06,6.0,0.0
Arkansas,2003,07,6.1,1.7
Arkansas,2003,08,6.1,0.0
Arkansas,2003,09,6.1,0.0
Arkansas,2003,10,6.0,-1.6
Arkansas,2003,11,6.0,0.0
Arkansas,2003,12,5.9,-1.7
Arkansas,2004,01,5.9,0.0
Arkansas,2004,02,5.9,0.0
Arkansas,2004,03,5.8,-1.7
Arkansas,2004,04,5.8,0.0
Arkansas,2004,05,5.8,0.0
Arkansas,2004,06,5.7,-1.7
Arkansas,2004,07,5.7,0.0
Arkansas,2004,08,5.6,-1.8
Arkansas,2004,09,5.6,0.0
Arkansas,2004,10,5.6,0.0
Arkansas,2004,11,5.5,-1.8
Arkansas,2004,12,5.5,0.0
Arkansas,2005,01,5.4,-1.8
Arkansas,2005,02,5.4,0.0
Arkansas,2005,03,5.3,-1.9
Arkansas,2005,04,5.3,0.0
Arkansas,2005,05,5.3,0.0
Arkansas,2005,06,5.2,-1.9
Arkansas,2005,07,5.2,0.0
Arkansas,2005,08,5.2,0.0
Arkansas,2005,09,5.2,0.0
Arkansas,2005,10,5.1,-1.9
Arkansas,2005,11,5.1,0.0
Arkansas,2005,12,5.0,-2.0
Arkansas,2006,01,5.0,0.0
Arkansas,2006,02,5.0,0.0
Arkansas,2006,03,5.1,2.0
Arkansas,2006,04,5.1,0.0
Arkansas,2006,05,5.2,2.0
Arkansas,2006,06,5.2,0.0
Arkansas,2006,07,5.2,0.0
Arkansas,2006,08,5.3,1.9
Arkansas,2006,09,5.3,0.0
Arkansas,2006,10,5.3,0.0
Arkansas,2006,11,5.2,-1.9
Arkansas,2006,12,5.2,0.0
Arkansas,2007,01,5.2,0.0
Arkansas,2007,02,5.2,0.0
Arkansas,2007,03,5.2,0.0
Arkansas,2007,04,5.3,1.9
Arkansas,2007,05,5.3,0.0
Arkansas,2007,06,5.4,1.9
Arkansas,2007,07,5.4,0.0
Arkansas,2007,08,5.4,0.0
Arkansas,2007,09,5.4,0.0
Arkansas,2007,10,5.4,0.0
Arkansas,2007,11,5.3,-1.9
Arkansas,2007,12,5.1,-3.8
Arkansas,2008,01,5.0,-2.0
Arkansas,2008,02,5.0,0.0
Arkansas,2008,03,4.9,-2.0
Arkansas,2008,04,5.0,2.0
Arkansas,2008,05,5.0,0.0
Arkansas,2008,06,5.2,4.0
Arkansas,2008,07,5.3,1.9
Arkansas,2008,08,5.5,3.8
Arkansas,2008,09,5.8,5.5
Arkansas,2008,10,6.1,5.2
Arkansas,2008,11,6.4,4.9
Arkansas,2008,12,6.8,6.3
Arkansas,2009,01,7.1,4.4
Arkansas,2009,02,7.4,4.2
Arkansas,2009,03,7.6,2.7
Arkansas,2009,04,7.8,2.6
Arkansas,2009,05,7.9,1.3
Arkansas,2009,06,7.9,0.0
Arkansas,2009,07,7.9,0.0
Arkansas,2009,08,8.0,1.3
Arkansas,2009,09,8.0,0.0
Arkansas,2009,10,8.0,0.0
Arkansas,2009,11,8.1,1.3
Arkansas,2009,12,8.2,1.2
Arkansas,2010,01,8.2,0.0
Arkansas,2010,02,8.2,0.0
Arkansas,2010,03,8.2,0.0
Arkansas,2010,04,8.1,-1.2
Arkansas,2010,05,8.1,0.0
Arkansas,2010,06,8.1,0.0
Arkansas,2010,07,8.1,0.0
Arkansas,2010,08,8.1,0.0
Arkansas,2010,09,8.2,1.2
Arkansas,2010,10,8.3,1.2
Arkansas,2010,11,8.3,0.0
Arkansas,2010,12,8.4,1.2
Arkansas,2011,01,8.5,1.2
Arkansas,2011,02,8.5,0.0
Arkansas,2011,03,8.5,0.0
Arkansas,2011,04,8.5,0.0
Arkansas,2011,05,8.5,0.0
Arkansas,2011,06,8.4,-1.2
Arkansas,2011,07,8.4,0.0
Arkansas,2011,08,8.3,-1.2
Arkansas,2011,09,8.2,-1.2
Arkansas,2011,10,8.0,-2.4
Arkansas,2011,11,7.9,-1.3
Arkansas,2011,12,7.8,-1.3
Arkansas,2012,01,7.7,-1.3
Arkansas,2012,02,7.6,-1.3
Arkansas,2012,03,7.6,0.0
Arkansas,2012,04,7.6,0.0
Arkansas,2012,05,7.6,0.0
Arkansas,2012,06,7.6,0.0
Arkansas,2012,07,7.6,0.0
Arkansas,2012,08,7.6,0.0
Arkansas,2012,09,7.5,-1.3
Arkansas,2012,10,7.5,0.0
Arkansas,2012,11,7.5,0.0
Arkansas,2012,12,7.5,0.0
Arkansas,2013,01,7.4,-1.3
Arkansas,2013,02,7.4,0.0
Arkansas,2013,03,7.4,0.0
Arkansas,2013,04,7.4,0.0
Arkansas,2013,05,7.4,0.0
Arkansas,2013,06,7.3,-1.4
Arkansas,2013,07,7.3,0.0
Arkansas,2013,08,7.2,-1.4
Arkansas,2013,09,7.1,-1.4
Arkansas,2013,10,7.0,-1.4
Arkansas,2013,11,6.9,-1.4
Arkansas,2013,12,6.8,-1.4
Arkansas,2014,01,6.6,-2.9
Arkansas,2014,02,6.5,-1.5
Arkansas,2014,03,6.3,-3.1
Arkansas,2014,04,6.2,-1.6
Arkansas,2014,05,6.1,-1.6
Arkansas,2014,06,6.0,-1.6
Arkansas,2014,07,5.9,-1.7
Arkansas,2014,08,5.8,-1.7
Arkansas,2014,09,5.8,0.0
Arkansas,2014,10,5.7,-1.7
Arkansas,2014,11,5.7,0.0
Arkansas,2014,12,5.6,-1.8
Arkansas,2015,01,5.6,0.0
Arkansas,2015,02,5.5,-1.8
Arkansas,2015,03,5.5,0.0
Arkansas,2015,04,5.4,-1.8
Arkansas,2015,05,5.3,-1.9
Arkansas,2015,06,5.1,-3.8
Arkansas,2015,07,5.0,-2.0
Arkansas,2015,08,4.8,-4.0
Arkansas,2015,09,4.7,-2.1
Arkansas,2015,10,4.5,-4.3
Arkansas,2015,11,4.4,-2.2
Arkansas,2015,12,4.3,-2.3
Arkansas,2016,01,4.2,-2.3
Arkansas,2016,02,4.2,0.0
Arkansas,2016,03,4.1,-2.4
Arkansas,2016,04,4.0,-2.4
Arkansas,2016,05,4.0,0.0
Arkansas,2016,06,4.0,0.0
Arkansas,2016,07,4.0,0.0
Arkansas,2016,08,3.9,-2.5
Arkansas,2016,09,3.9,0.0
Arkansas,2016,10,3.8,-2.6
Arkansas,2016,11,3.8,0.0
Arkansas,2016,12,3.7,-2.6
Arkansas,2017,01,3.7,0.0
Arkansas,2017,02,3.7,0.0
Arkansas,2017,03,3.6,-2.7
Arkansas,2017,04,3.6,0.0
Arkansas,2017,05,3.7,2.8
Arkansas,2017,06,3.7,0.0
Arkansas,2017,07,3.7,0.0
Arkansas,2017,08,3.7,0.0
Arkansas,2017,09,3.7,0.0
Arkansas,2017,10,3.7,0.0
Arkansas,2017,11,3.7,0.0
Arkansas,2017,12,3.7,0.0
Arkansas,2018,01,3.7,0.0
Arkansas,2018,02,3.7,0.0
Arkansas,2018,03,3.7,0.0
Arkansas,2018,04,3.7,0.0
Arkansas,2018,05,3.7,0.0
Arkansas,2018,06,3.6,-2.7
Arkansas,2018,07,3.6,0.0
Arkansas,2018,08,3.6,0.0
Arkansas,2018,09,3.6,0.0
Arkansas,2018,10,3.6,0.0
Arkansas,2018,11,3.6,0.0
Arkansas,2018,12,3.6,0.0
Arkansas,2019,01,3.6,0.0
Arkansas,2019,02,3.6,0.0
Arkansas,2019,03,3.5,-2.8
Arkansas,2019,04,3.5,0.0
Arkansas,2019,05,3.5,0.0
Arkansas,2019,06,3.6,2.9
Arkansas,2019,07,3.6,0.0
Arkansas,2019,08,3.6,0.0
Arkansas,2019,09,3.6,0.0
Arkansas,2019,10,3.5,-2.8
Arkansas,2019,11,3.5,0.0
Arkansas,2019,12,3.5,0.0
Arkansas,2020,01,3.5,0.0
Arkansas,2020,02,3.5,0.0
Arkansas,2020,03,4.8,37.1
California,2000,01,5.0,0.0
California,2000,02,5.0,0.0
California,2000,03,5.0,0.0
California,2000,04,5.1,2.0
California,2000,05,5.1,0.0
California,2000,06,5.1,0.0
California,2000,07,5.0,-2.0
California,2000,08,5.0,0.0
California,2000,09,4.9,-2.0
California,2000,10,4.8,-2.0
California,2000,11,4.8,0.0
California,2000,12,4.7,-2.1
California,2001,01,4.8,2.1
California,2001,02,4.8,0.0
California,2001,03,4.9,2.1
California,2001,04,5.0,2.0
California,2001,05,5.1,2.0
California,2001,06,5.2,2.0
California,2001,07,5.4,3.8
California,2001,08,5.6,3.7
California,2001,09,5.8,3.6
California,2001,10,6.0,3.4
California,2001,11,6.2,3.3
California,2001,12,6.4,3.2
California,2002,01,6.5,1.6
California,2002,02,6.6,1.5
California,2002,03,6.6,0.0
California,2002,04,6.6,0.0
California,2002,05,6.6,0.0
California,2002,06,6.6,0.0
California,2002,07,6.6,0.0
California,2002,08,6.7,1.5
California,2002,09,6.7,0.0
California,2002,10,6.7,0.0
California,2002,11,6.8,1.5
California,2002,12,6.8,0.0
California,2003,01,6.8,0.0
California,2003,02,6.8,0.0
California,2003,03,6.8,0.0
California,2003,04,6.9,1.5
California,2003,05,6.9,0.0
California,2003,06,6.9,0.0
California,2003,07,6.9,0.0
California,2003,08,6.9,0.0
California,2003,09,6.8,-1.4
California,2003,10,6.7,-1.5
California,2003,11,6.6,-1.5
California,2003,12,6.6,0.0
California,2004,01,6.5,-1.5
California,2004,02,6.5,0.0
California,2004,03,6.5,0.0
California,2004,04,6.4,-1.5
California,2004,05,6.4,0.0
California,2004,06,6.3,-1.6
California,2004,07,6.2,-1.6
California,2004,08,6.1,-1.6
California,2004,09,6.0,-1.6
California,2004,10,5.9,-1.7
California,2004,11,5.9,0.0
California,2004,12,5.8,-1.7
California,2005,01,5.8,0.0
California,2005,02,5.7,-1.7
California,2005,03,5.6,-1.8
California,2005,04,5.5,-1.8
California,2005,05,5.4,-1.8
California,2005,06,5.3,-1.9
California,2005,07,5.3,0.0
California,2005,08,5.3,0.0
California,2005,09,5.3,0.0
California,2005,10,5.3,0.0
California,2005,11,5.2,-1.9
California,2005,12,5.1,-1.9
California,2006,01,5.0,-2.0
California,2006,02,5.0,0.0
California,2006,03,4.9,-2.0
California,2006,04,4.9,0.0
California,2006,05,4.9,0.0
California,2006,06,4.9,0.0
California,2006,07,4.9,0.0
California,2006,08,4.9,0.0
California,2006,09,4.9,0.0
California,2006,10,4.9,0.0
California,2006,11,4.9,0.0
California,2006,12,4.9,0.0
California,2007,01,4.9,0.0
California,2007,02,5.0,2.0
California,2007,03,5.1,2.0
California,2007,04,5.1,0.0
California,2007,05,5.2,2.0
California,2007,06,5.3,1.9
California,2007,07,5.4,1.9
California,2007,08,5.5,1.9
California,2007,09,5.6,1.8
California,2007,10,5.7,1.8
California,2007,11,5.8,1.8
California,2007,12,5.9,1.7
California,2008,01,6.0,1.7
California,2008,02,6.1,1.7
California,2008,03,6.2,1.6
California,2008,04,6.5,4.8
California,2008,05,6.7,3.1
California,2008,06,7.0,4.5
California,2008,07,7.3,4.3
California,2008,08,7.6,4.1
California,2008,09,7.9,3.9
California,2008,10,8.3,5.1
California,2008,11,8.7,4.8
California,2008,12,9.2,5.7
California,2009,01,9.7,5.4
California,2009,02,10.1,4.1
California,2009,03,10.5,4.0
California,2009,04,10.8,2.9
California,2009,05,11.0,1.9
California,2009,06,11.2,1.8
California,2009,07,11.4,1.8
California,2009,08,11.5,0.9
California,2009,09,11.7,1.7
California,2009,10,11.8,0.9
California,2009,11,11.9,0.8
California,2009,12,12.1,1.7
California,2010,01,12.2,0.8
California,2010,02,12.2,0.0
California,2010,03,12.3,0.8
California,2010,04,12.2,-0.8
California,2010,05,12.2,0.0
California,2010,06,12.2,0.0
California,2010,07,12.2,0.0
California,2010,08,12.2,0.0
California,2010,09,12.2,0.0
California,2010,10,12.3,0.8
California,2010,11,12.3,0.0
California,2010,12,12.2,-0.8
California,2011,01,12.1,-0.8
California,2011,02,12.0,-0.8
California,2011,03,11.9,-0.8
California,2011,04,11.8,-0.8
California,2011,05,11.8,0.0
California,2011,06,11.8,0.0
California,2011,07,11.8,0.0
California,2011,08,11.7,-0.8
California,2011,09,11.6,-0.9
California,2011,10,11.5,-0.9
California,2011,11,11.3,-1.7
California,2011,12,11.2,-0.9
California,2012,01,11.0,-1.8
California,2012,02,10.9,-0.9
California,2012,03,10.8,-0.9
California,2012,04,10.7,-0.9
California,2012,05,10.6,-0.9
California,2012,06,10.5,-0.9
California,2012,07,10.4,-1.0
California,2012,08,10.2,-1.9
California,2012,09,10.0,-2.0
California,2012,10,9.9,-1.0
California,2012,11,9.8,-1.0
California,2012,12,9.7,-1.0
California,2013,01,9.6,-1.0
California,2013,02,9.4,-2.1
California,2013,03,9.3,-1.1
California,2013,04,9.2,-1.1
California,2013,05,9.1,-1.1
California,2013,06,9.0,-1.1
California,2013,07,8.9,-1.1
California,2013,08,8.8,-1.1
California,2013,09,8.7,-1.1
California,2013,10,8.6,-1.1
California,2013,11,8.4,-2.3
California,2013,12,8.3,-1.2
California,2014,01,8.2,-1.2
California,2014,02,8.0,-2.4
California,2014,03,7.9,-1.3
California,2014,04,7.8,-1.3
California,2014,05,7.7,-1.3
California,2014,06,7.5,-2.6
California,2014,07,7.4,-1.3
California,2014,08,7.3,-1.4
California,2014,09,7.2,-1.4
California,2014,10,7.1,-1.4
California,2014,11,7.0,-1.4
California,2014,12,6.9,-1.4
California,2015,01,6.8,-1.4
California,2015,02,6.7,-1.5
California,2015,03,6.6,-1.5
California,2015,04,6.5,-1.5
California,2015,05,6.4,-1.5
California,2015,06,6.2,-3.1
California,2015,07,6.1,-1.6
California,2015,08,6.0,-1.6
California,2015,09,5.9,-1.7
California,2015,10,5.8,-1.7
California,2015,11,5.8,0.0
California,2015,12,5.7,-1.7
California,2016,01,5.7,0.0
California,2016,02,5.6,-1.8
California,2016,03,5.6,0.0
California,2016,04,5.5,-1.8
California,2016,05,5.5,0.0
California,2016,06,5.5,0.0
California,2016,07,5.5,0.0
California,2016,08,5.5,0.0
California,2016,09,5.4,-1.8
California,2016,10,5.4,0.0
California,2016,11,5.4,0.0
California,2016,12,5.3,-1.9
California,2017,01,5.2,-1.9
California,2017,02,5.1,-1.9
California,2017,03,5.0,-2.0
California,2017,04,4.9,-2.0
California,2017,05,4.9,0.0
California,2017,06,4.8,-2.0
California,2017,07,4.8,0.0
California,2017,08,4.7,-2.1
California,2017,09,4.6,-2.1
California,2017,10,4.6,0.0
California,2017,11,4.5,-2.2
California,2017,12,4.4,-2.2
California,2018,01,4.4,0.0
California,2018,02,4.3,-2.3
California,2018,03,4.3,0.0
California,2018,04,4.3,0.0
California,2018,05,4.3,0.0
California,2018,06,4.2,-2.3
California,2018,07,4.2,0.0
California,2018,08,4.2,0.0
California,2018,09,4.2,0.0
California,2018,10,4.2,0.0
California,2018,11,4.2,0.0
California,2018,12,4.3,2.4
California,2019,01,4.3,0.0
California,2019,02,4.3,0.0
California,2019,03,4.2,-2.3
California,2019,04,4.2,0.0
California,2019,05,4.1,-2.4
California,2019,06,4.0,-2.4
California,2019,07,4.0,0.0
California,2019,08,3.9,-2.5
California,2019,09,3.9,0.0
California,2019,10,3.9,0.0
California,2019,11,3.9,0.0
California,2019,12,3.9,0.0
California,2020,01,3.9,0.0
California,2020,02,3.9,0.0
California,2020,03,5.3,35.9
Colorado,2000,01,2.8,-3.4
Colorado,2000,02,2.8,0.0
Colorado,2000,03,2.7,-3.6
Colorado,2000,04,2.7,0.0
Colorado,2000,05,2.7,0.0
Colorado,2000,06,2.8,3.7
Colorado,2000,07,2.8,0.0
Colorado,2000,08,2.8,0.0
Colorado,2000,09,2.8,0.0
Colorado,2000,10,2.8,0.0
Colorado,2000,11,2.7,-3.6
Colorado,2000,12,2.7,0.0
Colorado,2001,01,2.8,3.7
Colorado,2001,02,2.9,3.6
Colorado,2001,03,3.0,3.4
Colorado,2001,04,3.1,3.3
Colorado,2001,05,3.3,6.5
Colorado,2001,06,3.5,6.1
Colorado,2001,07,3.8,8.6
Colorado,2001,08,4.1,7.9
Colorado,2001,09,4.4,7.3
Colorado,2001,10,4.7,6.8
Colorado,2001,11,5.0,6.4
Colorado,2001,12,5.2,4.0
Colorado,2002,01,5.3,1.9
Colorado,2002,02,5.4,1.9
Colorado,2002,03,5.5,1.9
Colorado,2002,04,5.5,0.0
Colorado,2002,05,5.5,0.0
Colorado,2002,06,5.5,0.0
Colorado,2002,07,5.5,0.0
Colorado,2002,08,5.5,0.0
Colorado,2002,09,5.6,1.8
Colorado,2002,10,5.6,0.0
Colorado,2002,11,5.7,1.8
Colorado,2002,12,5.7,0.0
Colorado,2003,01,5.8,1.8
Colorado,2003,02,5.9,1.7
Colorado,2003,03,6.0,1.7
Colorado,2003,04,6.0,0.0
Colorado,2003,05,6.0,0.0
Colorado,2003,06,6.1,1.7
Colorado,2003,07,6.0,-1.6
Colorado,2003,08,6.0,0.0
Colorado,2003,09,6.0,0.0
Colorado,2003,10,5.9,-1.7
Colorado,2003,11,5.9,0.0
Colorado,2003,12,5.8,-1.7
Colorado,2004,01,5.8,0.0
Colorado,2004,02,5.7,-1.7
Colorado,2004,03,5.7,0.0
Colorado,2004,04,5.6,-1.8
Colorado,2004,05,5.5,-1.8
Colorado,2004,06,5.4,-1.8
Colorado,2004,07,5.4,0.0
Colorado,2004,08,5.4,0.0
Colorado,2004,09,5.3,-1.9
Colorado,2004,10,5.3,0.0
Colorado,2004,11,5.3,0.0
Colorado,2004,12,5.3,0.0
Colorado,2005,01,5.3,0.0
Colorado,2005,02,5.3,0.0
Colorado,2005,03,5.2,-1.9
Colorado,2005,04,5.2,0.0
Colorado,2005,05,5.1,-1.9
Colorado,2005,06,5.1,0.0
Colorado,2005,07,5.0,-2.0
Colorado,2005,08,4.9,-2.0
Colorado,2005,09,4.9,0.0
Colorado,2005,10,4.8,-2.0
Colorado,2005,11,4.8,0.0
Colorado,2005,12,4.7,-2.1
Colorado,2006,01,4.6,-2.1
Colorado,2006,02,4.6,0.0
Colorado,2006,03,4.5,-2.2
Colorado,2006,04,4.5,0.0
Colorado,2006,05,4.4,-2.2
Colorado,2006,06,4.4,0.0
Colorado,2006,07,4.4,0.0
Colorado,2006,08,4.3,-2.3
Colorado,2006,09,4.2,-2.3
Colorado,2006,10,4.1,-2.4
Colorado,2006,11,3.9,-4.9
Colorado,2006,12,3.8,-2.6
Colorado,2007,01,3.7,-2.6
Colorado,2007,02,3.7,0.0
Colorado,2007,03,3.6,-2.7
Colorado,2007,04,3.5,-2.8
Colorado,2007,05,3.5,0.0
Colorado,2007,06,3.6,2.9
Colorado,2007,07,3.6,0.0
Colorado,2007,08,3.7,2.8
Colorado,2007,09,3.8,2.7
Colorado,2007,10,3.9,2.6
Colorado,2007,11,4.0,2.6
Colorado,2007,12,4.1,2.5
Colorado,2008,01,4.1,0.0
Colorado,2008,02,4.2,2.4
Colorado,2008,03,4.3,2.4
Colorado,2008,04,4.4,2.3
Colorado,2008,05,4.5,2.3
Colorado,2008,06,4.7,4.4
Colorado,2008,07,4.9,4.3
Colorado,2008,08,5.0,2.0
Colorado,2008,09,5.2,4.0
Colorado,2008,10,5.4,3.8
Colorado,2008,11,5.6,3.7
Colorado,2008,12,5.9,5.4
Colorado,2009,01,6.1,3.4
Colorado,2009,02,6.4,4.9
Colorado,2009,03,6.7,4.7
Colorado,2009,04,7.0,4.5
Colorado,2009,05,7.2,2.9
Colorado,2009,06,7.4,2.8
Colorado,2009,07,7.5,1.4
Colorado,2009,08,7.6,1.3
Colorado,2009,09,7.7,1.3
Colorado,2009,10,7.8,1.3
Colorado,2009,11,8.0,2.6
Colorado,2009,12,8.2,2.5
Colorado,2010,01,8.3,1.2
Colorado,2010,02,8.5,2.4
Colorado,2010,03,8.6,1.2
Colorado,2010,04,8.7,1.2
Colorado,2010,05,8.7,0.0
Colorado,2010,06,8.7,0.0
Colorado,2010,07,8.8,1.1
Colorado,2010,08,8.8,0.0
Colorado,2010,09,8.9,1.1
Colorado,2010,10,8.9,0.0
Colorado,2010,11,8.9,0.0
Colorado,2010,12,8.9,0.0
Colorado,2011,01,8.8,-1.1
Colorado,2011,02,8.7,-1.1
Colorado,2011,03,8.5,-2.3
Colorado,2011,04,8.4,-1.2
Colorado,2011,05,8.3,-1.2
Colorado,2011,06,8.3,0.0
Colorado,2011,07,8.3,0.0
Colorado,2011,08,8.2,-1.2
Colorado,2011,09,8.2,0.0
Colorado,2011,10,8.2,0.0
Colorado,2011,11,8.2,0.0
Colorado,2011,12,8.2,0.0
Colorado,2012,01,8.2,0.0
Colorado,2012,02,8.1,-1.2
Colorado,2012,03,8.1,0.0
Colorado,2012,04,8.1,0.0
Colorado,2012,05,8.0,-1.2
Colorado,2012,06,8.0,0.0
Colorado,2012,07,7.9,-1.3
Colorado,2012,08,7.8,-1.3
Colorado,2012,09,7.7,-1.3
Colorado,2012,10,7.7,0.0
Colorado,2012,11,7.6,-1.3
Colorado,2012,12,7.5,-1.3
Colorado,2013,01,7.4,-1.3
Colorado,2013,02,7.3,-1.4
Colorado,2013,03,7.2,-1.4
Colorado,2013,04,7.1,-1.4
Colorado,2013,05,7.1,0.0
Colorado,2013,06,7.0,-1.4
Colorado,2013,07,6.9,-1.4
Colorado,2013,08,6.8,-1.4
Colorado,2013,09,6.6,-2.9
Colorado,2013,10,6.4,-3.0
Colorado,2013,11,6.3,-1.6
Colorado,2013,12,6.1,-3.2
Colorado,2014,01,6.0,-1.6
Colorado,2014,02,5.8,-3.3
Colorado,2014,03,5.6,-3.4
Colorado,2014,04,5.4,-3.6
Colorado,2014,05,5.2,-3.7
Colorado,2014,06,5.0,-3.8
Colorado,2014,07,4.8,-4.0
Colorado,2014,08,4.6,-4.2
Colorado,2014,09,4.5,-2.2
Colorado,2014,10,4.4,-2.2
Colorado,2014,11,4.3,-2.3
Colorado,2014,12,4.3,0.0
Colorado,2015,01,4.3,0.0
Colorado,2015,02,4.2,-2.3
Colorado,2015,03,4.2,0.0
Colorado,2015,04,4.1,-2.4
Colorado,2015,05,4.1,0.0
Colorado,2015,06,4.0,-2.4
Colorado,2015,07,3.8,-5.0
Colorado,2015,08,3.7,-2.6
Colorado,2015,09,3.6,-2.7
Colorado,2015,10,3.6,0.0
Colorado,2015,11,3.5,-2.8
Colorado,2015,12,3.5,0.0
Colorado,2016,01,3.5,0.0
Colorado,2016,02,3.5,0.0
Colorado,2016,03,3.5,0.0
Colorado,2016,04,3.5,0.0
Colorado,2016,05,3.4,-2.9
Colorado,2016,06,3.4,0.0
Colorado,2016,07,3.3,-2.9
Colorado,2016,08,3.3,0.0
Colorado,2016,09,3.2,-3.0
Colorado,2016,10,3.1,-3.1
Colorado,2016,11,3.0,-3.2
Colorado,2016,12,2.9,-3.3
Colorado,2017,01,2.8,-3.4
Colorado,2017,02,2.7,-3.6
Colorado,2017,03,2.7,0.0
Colorado,2017,04,2.7,0.0
Colorado,2017,05,2.7,0.0
Colorado,2017,06,2.7,0.0
Colorado,2017,07,2.8,3.7
Colorado,2017,08,2.8,0.0
Colorado,2017,09,2.9,3.6
Colorado,2017,10,2.9,0.0
Colorado,2017,11,2.9,0.0
Colorado,2017,12,2.9,0.0
Colorado,2018,01,3.0,3.4
Colorado,2018,02,3.0,0.0
Colorado,2018,03,3.0,0.0
Colorado,2018,04,3.1,3.3
Colorado,2018,05,3.1,0.0
Colorado,2018,06,3.2,3.2
Colorado,2018,07,3.2,0.0
Colorado,2018,08,3.2,0.0
Colorado,2018,09,3.3,3.1
Colorado,2018,10,3.3,0.0
Colorado,2018,11,3.3,0.0
Colorado,2018,12,3.2,-3.0
Colorado,2019,01,3.2,0.0
Colorado,2019,02,3.1,-3.1
Colorado,2019,03,3.0,-3.2
Colorado,2019,04,2.9,-3.3
Colorado,2019,05,2.8,-3.4
Colorado,2019,06,2.7,-3.6
Colorado,2019,07,2.7,0.0
Colorado,2019,08,2.6,-3.7
Colorado,2019,09,2.6,0.0
Colorado,2019,10,2.5,-3.8
Colorado,2019,11,2.5,0.0
Colorado,2019,12,2.5,0.0
Colorado,2020,01,2.5,0.0
Colorado,2020,02,2.5,0.0
Colorado,2020,03,4.5,80.0
Connecticut,2000,01,2.8,-3.4
Connecticut,2000,02,2.7,-3.6
Connecticut,2000,03,2.6,-3.7
Connecticut,2000,04,2.5,-3.8
Connecticut,2000,05,2.4,-4.0
Connecticut,2000,06,2.3,-4.2
Connecticut,2000,07,2.3,0.0
Connecticut,2000,08,2.2,-4.3
Connecticut,2000,09,2.2,0.0
Connecticut,2000,10,2.2,0.0
Connecticut,2000,11,2.3,4.5
Connecticut,2000,12,2.4,4.3
Connecticut,2001,01,2.6,8.3
Connecticut,2001,02,2.8,7.7
Connecticut,2001,03,2.9,3.6
Connecticut,2001,04,3.1,6.9
Connecticut,2001,05,3.1,0.0
Connecticut,2001,06,3.2,3.2
Connecticut,2001,07,3.2,0.0
Connecticut,2001,08,3.3,3.1
Connecticut,2001,09,3.3,0.0
Connecticut,2001,10,3.3,0.0
Connecticut,2001,11,3.3,0.0
Connecticut,2001,12,3.3,0.0
Connecticut,2002,01,3.4,3.0
Connecticut,2002,02,3.5,2.9
Connecticut,2002,03,3.7,5.7
Connecticut,2002,04,3.8,2.7
Connecticut,2002,05,4.0,5.3
Connecticut,2002,06,4.2,5.0
Connecticut,2002,07,4.4,4.8
Connecticut,2002,08,4.6,4.5
Connecticut,2002,09,4.8,4.3
Connecticut,2002,10,5.0,4.2
Connecticut,2002,11,5.1,2.0
Connecticut,2002,12,5.2,2.0
Connecticut,2003,01,5.3,1.9
Connecticut,2003,02,5.4,1.9
Connecticut,2003,03,5.4,0.0
Connecticut,2003,04,5.4,0.0
Connecticut,2003,05,5.5,1.9
Connecticut,2003,06,5.5,0.0
Connecticut,2003,07,5.5,0.0
Connecticut,2003,08,5.5,0.0
Connecticut,2003,09,5.4,-1.8
Connecticut,2003,10,5.4,0.0
Connecticut,2003,11,5.3,-1.9
Connecticut,2003,12,5.3,0.0
Connecticut,2004,01,5.2,-1.9
Connecticut,2004,02,5.2,0.0
Connecticut,2004,03,5.1,-1.9
Connecticut,2004,04,5.1,0.0
Connecticut,2004,05,5.0,-2.0
Connecticut,2004,06,5.0,0.0
Connecticut,2004,07,4.9,-2.0
Connecticut,2004,08,4.8,-2.0
Connecticut,2004,09,4.8,0.0
Connecticut,2004,10,4.8,0.0
Connecticut,2004,11,4.8,0.0
Connecticut,2004,12,4.8,0.0
Connecticut,2005,01,4.9,2.1
Connecticut,2005,02,4.9,0.0
Connecticut,2005,03,5.0,2.0
Connecticut,2005,04,5.0,0.0
Connecticut,2005,05,5.0,0.0
Connecticut,2005,06,5.0,0.0
Connecticut,2005,07,4.9,-2.0
Connecticut,2005,08,4.9,0.0
Connecticut,2005,09,4.8,-2.0
Connecticut,2005,10,4.8,0.0
Connecticut,2005,11,4.7,-2.1
Connecticut,2005,12,4.6,-2.1
Connecticut,2006,01,4.5,-2.2
Connecticut,2006,02,4.4,-2.2
Connecticut,2006,03,4.4,0.0
Connecticut,2006,04,4.3,-2.3
Connecticut,2006,05,4.3,0.0
Connecticut,2006,06,4.3,0.0
Connecticut,2006,07,4.3,0.0
Connecticut,2006,08,4.3,0.0
Connecticut,2006,09,4.3,0.0
Connecticut,2006,10,4.3,0.0
Connecticut,2006,11,4.3,0.0
Connecticut,2006,12,4.3,0.0
Connecticut,2007,01,4.3,0.0
Connecticut,2007,02,4.3,0.0
Connecticut,2007,03,4.3,0.0
